codepoint,strokes,radical_codepoint,radical_strokes
24583,9,24515,4
24584,9,24515,4
24585,9,24515,4
24586,9,24515,4
24587,9,24515,4
24588,9,24515,4
24589,9,24515,4
24590,9,24515,4
140800,9,24515,4
14605,9,24515,4
24591,9,24515,4
24592,9,24515,4
140801,9,24515,4
14606,9,24515,4
24593,9,24515,4
24594,9,24515,4
140802,9,24515,4
24595,9,24515,4
140803,9,24515,4
140804,9,24515,4
24596,9,24515,4
140805,9,24515,4
24597,9,24515,4
14607,9,24515,4
24598,9,24515,4
24599,9,24515,4
14608,9,24515,4
24600,9,24515,4
24601,9,24515,4
140806,9,24515,4
14609,9,24515,4
24602,9,24515,4
24603,9,24515,4
140807,9,24515,4
140808,9,24515,4
24604,9,24515,4
24605,9,24515,4
24606,9,24515,4
140809,9,24515,4
140810,9,24515,4
14610,9,24515,4
14611,9,24515,4
24607,9,24515,4
24608,9,24515,4
24609,9,24515,4
24610,9,24515,4
24611,9,24515,4
14612,9,24515,4
24612,9,24515,4
24613,9,24515,4
24614,9,24515,4
14613,9,24515,4
24615,9,24515,4
24616,9,24515,4
140811,9,24515,4
24617,9,24515,4
24618,9,24515,4
140812,9,24515,4
140813,9,24515,4
24619,9,24515,4
140814,9,24515,4
24620,9,24515,4
24621,9,24515,4
24622,9,24515,4
24623,9,24515,4
24624,9,24515,4
14614,9,24515,4
24625,9,24515,4
24626,9,24515,4
24627,9,24515,4
24628,9,24515,4
24629,9,24515,4
24630,9,24515,4
24631,9,24515,4
140815,9,24515,4
140816,9,24515,4
140817,9,24515,4
140818,9,24515,4
140819,9,24515,4
140820,9,24515,4
140821,9,24515,4
140822,9,24515,4
24632,9,24515,4
140832,9,24515,4
140834,9,24515,4
140831,9,24515,4
140841,9,24515,4
140839,9,24515,4
24640,10,24515,4
14618,10,24515,4
140852,10,24515,4
140853,10,24515,4
24641,10,24515,4
14619,10,24515,4
24642,10,24515,4
24643,10,24515,4
24644,10,24515,4
14620,10,24515,4
140854,10,24515,4
140855,10,24515,4
24645,10,24515,4
24646,10,24515,4
24647,10,24515,4
24648,10,24515,4
140856,10,24515,4
24649,10,24515,4
14621,10,24515,4
24650,10,24515,4
140857,10,24515,4
24651,10,24515,4
14622,10,24515,4
140858,10,24515,4
140859,10,24515,4
24652,10,24515,4
14623,10,24515,4
140860,10,24515,4
14624,10,24515,4
14625,10,24515,4
24653,10,24515,4
14626,10,24515,4
24654,10,24515,4
24655,10,24515,4
14627,10,24515,4
24656,10,24515,4
14628,10,24515,4
140861,10,24515,4
24657,10,24515,4
24658,10,24515,4
24659,10,24515,4
24660,10,24515,4
140862,10,24515,4
24661,10,24515,4
140863,10,24515,4
24662,10,24515,4
24663,10,24515,4
24664,10,24515,4
24665,10,24515,4
24666,10,24515,4
140864,10,24515,4
24667,10,24515,4
24668,10,24515,4
24669,10,24515,4
24670,10,24515,4
24671,10,24515,4
24672,10,24515,4
24673,10,24515,4
24674,10,24515,4
14629,10,24515,4
140865,10,24515,4
24675,10,24515,4
14630,10,24515,4
24676,10,24515,4
140866,10,24515,4
24677,10,24515,4
24678,10,24515,4
24679,10,24515,4
24680,10,24515,4
140867,10,24515,4
24681,10,24515,4
24682,10,24515,4
24683,10,24515,4
24684,10,24515,4
24685,10,24515,4
140868,10,24515,4
14631,10,24515,4
14632,10,24515,4
24686,10,24515,4
24687,10,24515,4
24688,10,24515,4
140869,10,24515,4
24689,10,24515,4
140870,10,24515,4
14633,10,24515,4
14650,10,24515,4
140871,10,24515,4
140872,10,24515,4
140873,10,24515,4
14634,10,24515,4
140874,10,24515,4
140875,10,24515,4
140876,10,24515,4
140877,10,24515,4
24690,10,24515,4
14635,10,24515,4
140910,10,24515,4
140911,10,24515,4
140878,10,24515,4
140912,10,24515,4
24692,10,24515,4
24702,11,24515,4
24703,11,24515,4
24704,11,24515,4
24705,11,24515,4
24706,11,24515,4
24707,11,24515,4
14638,11,24515,4
24708,11,24515,4
140913,11,24515,4
24709,11,24515,4
140914,11,24515,4
140915,11,24515,4
24710,11,24515,4
24711,11,24515,4
24712,11,24515,4
24713,11,24515,4
140916,11,24515,4
24714,11,24515,4
14639,11,24515,4
14640,11,24515,4
24715,11,24515,4
140917,11,24515,4
24716,11,24515,4
24717,11,24515,4
140918,11,24515,4
140919,11,24515,4
14641,11,24515,4
24718,11,24515,4
140920,11,24515,4
14642,11,24515,4
24719,11,24515,4
24720,11,24515,4
140921,11,24515,4
24721,11,24515,4
140922,11,24515,4
24722,11,24515,4
140923,11,24515,4
140924,11,24515,4
24723,11,24515,4
24724,11,24515,4
140925,11,24515,4
24725,11,24515,4
14643,11,24515,4
24726,11,24515,4
24727,11,24515,4
140926,11,24515,4
24728,11,24515,4
14644,11,24515,4
14645,11,24515,4
14646,11,24515,4
24729,11,24515,4
140927,11,24515,4
24730,11,24515,4
14647,11,24515,4
24731,11,24515,4
24732,11,24515,4
140928,11,24515,4
140929,11,24515,4
24733,11,24515,4
24734,11,24515,4
24735,11,24515,4
24736,11,24515,4
140930,11,24515,4
14648,11,24515,4
14649,11,24515,4
140932,11,24515,4
24737,11,24515,4
24738,11,24515,4
24739,11,24515,4
140933,11,24515,4
24740,11,24515,4
140934,11,24515,4
24741,11,24515,4
140935,11,24515,4
140936,11,24515,4
140937,11,24515,4
140938,11,24515,4
140939,11,24515,4
140940,11,24515,4
140941,11,24515,4
140942,11,24515,4
140943,11,24515,4
140944,11,24515,4
140945,11,24515,4
140971,11,24515,4
24744,11,24515,4
140968,11,24515,4
140986,11,24515,4
140974,11,24515,4
140987,11,24515,4
140973,11,24515,4
140970,11,24515,4
140931,12,24515,4
24752,12,24515,4
24753,12,24515,4
24754,12,24515,4
14654,12,24515,4
14655,12,24515,4
14656,12,24515,4
24755,12,24515,4
14657,12,24515,4
24756,12,24515,4
24757,12,24515,4
14658,12,24515,4
24758,12,24515,4
14659,12,24515,4
24759,12,24515,4
24760,12,24515,4
24761,12,24515,4
24762,12,24515,4
140993,12,24515,4
24763,12,24515,4
24764,12,24515,4
140994,12,24515,4
140995,12,24515,4
140996,12,24515,4
140997,12,24515,4
14660,12,24515,4
24765,12,24515,4
14661,12,24515,4
24766,12,24515,4
24767,12,24515,4
14662,12,24515,4
24768,12,24515,4
24769,12,24515,4
24770,12,24515,4
24771,12,24515,4
140998,12,24515,4
24772,12,24515,4
24773,12,24515,4
24774,12,24515,4
24775,12,24515,4
140999,12,24515,4
24776,12,24515,4
14663,12,24515,4
24777,12,24515,4
141000,12,24515,4
14664,12,24515,4
141001,12,24515,4
141002,12,24515,4
24778,12,24515,4
14665,12,24515,4
14666,12,24515,4
141003,12,24515,4
24779,12,24515,4
24780,12,24515,4
14667,12,24515,4
24781,12,24515,4
14668,12,24515,4
24782,12,24515,4
141004,12,24515,4
14669,12,24515,4
141005,12,24515,4
141006,12,24515,4
141007,12,24515,4
141008,12,24515,4
141009,12,24515,4
141010,12,24515,4
24783,12,24515,4
141011,12,24515,4
141012,12,24515,4
24784,12,24515,4
24785,12,24515,4
24786,12,24515,4
14670,12,24515,4
14671,12,24515,4
141013,12,24515,4
141014,12,24515,4
24787,12,24515,4
14672,12,24515,4
141015,12,24515,4
141016,12,24515,4
141017,12,24515,4
24788,12,24515,4
14673,12,24515,4
141018,12,24515,4
24789,12,24515,4
24790,12,24515,4
14674,12,24515,4
24791,12,24515,4
14675,12,24515,4
141019,12,24515,4
24792,12,24515,4
24793,12,24515,4
24794,12,24515,4
24795,12,24515,4
14676,12,24515,4
24796,12,24515,4
24797,12,24515,4
141020,12,24515,4
141021,12,24515,4
24798,12,24515,4
141022,12,24515,4
24799,12,24515,4
24800,12,24515,4
141023,12,24515,4
24801,12,24515,4
24802,12,24515,4
141024,12,24515,4
141025,12,24515,4
24803,12,24515,4
141026,12,24515,4
141027,12,24515,4
141028,12,24515,4
141029,12,24515,4
141030,12,24515,4
24804,12,24515,4
141031,12,24515,4
141032,12,24515,4
141033,12,24515,4
141034,12,24515,4
141035,12,24515,4
141036,12,24515,4
14677,12,24515,4
141037,12,24515,4
14678,12,24515,4
141091,12,24515,4
141094,12,24515,4
141038,12,24515,4
141093,12,24515,4
141082,12,24515,4
141092,12,24515,4
14682,13,24515,4
14683,13,24515,4
24816,13,24515,4
24817,13,24515,4
24818,13,24515,4
24819,13,24515,4
24820,13,24515,4
14684,13,24515,4
24821,13,24515,4
141096,13,24515,4
141097,13,24515,4
24822,13,24515,4
24823,13,24515,4
24824,13,24515,4
24825,13,24515,4
141098,13,24515,4
24826,13,24515,4
24827,13,24515,4
141099,13,24515,4
24828,13,24515,4
141100,13,24515,4
141101,13,24515,4
24829,13,24515,4
141102,13,24515,4
141103,13,24515,4
141104,13,24515,4
24830,13,24515,4
14685,13,24515,4
141105,13,24515,4
24831,13,24515,4
141106,13,24515,4
24832,13,24515,4
24833,13,24515,4
141107,13,24515,4
14686,13,24515,4
14687,13,24515,4
24834,13,24515,4
24835,13,24515,4
24836,13,24515,4
141108,13,24515,4
141109,13,24515,4
141110,13,24515,4
141111,13,24515,4
141112,13,24515,4
24837,13,24515,4
141113,13,24515,4
24838,13,24515,4
24839,13,24515,4
14688,13,24515,4
24840,13,24515,4
24841,13,24515,4
141114,13,24515,4
141115,13,24515,4
141116,13,24515,4
141117,13,24515,4
14689,13,24515,4
141118,13,24515,4
14690,13,24515,4
141119,13,24515,4
141120,13,24515,4
141121,13,24515,4
14691,13,24515,4
24842,13,24515,4
24843,13,24515,4
24844,13,24515,4
24845,13,24515,4
24846,13,24515,4
24847,13,24515,4
141122,13,24515,4
141123,13,24515,4
141124,13,24515,4
24848,13,24515,4
141125,13,24515,4
141126,13,24515,4
24849,13,24515,4
141127,13,24515,4
12296,13,24515,4
141128,13,24515,4
141129,13,24515,4
14692,13,24515,4
24850,13,24515,4
141130,13,24515,4
24851,13,24515,4
24852,13,24515,4
141131,13,24515,4
24853,13,24515,4
24854,13,24515,4
141132,13,24515,4
24855,13,24515,4
24856,13,24515,4
24857,13,24515,4
14693,13,24515,4
24858,13,24515,4
24859,13,24515,4
14694,13,24515,4
24860,13,24515,4
24861,13,24515,4
24862,13,24515,4
24863,13,24515,4
14695,13,24515,4
24864,13,24515,4
24865,13,24515,4
24866,13,24515,4
141133,13,24515,4
14696,13,24515,4
141134,13,24515,4
141135,13,24515,4
141136,13,24515,4
14697,13,24515,4
141137,13,24515,4
141138,13,24515,4
141139,13,24515,4
141140,13,24515,4
141167,13,24515,4
141143,13,24515,4
141193,13,24515,4
141171,13,24515,4
141164,13,24515,4
141165,13,24515,4
141176,13,24515,4
141195,13,24515,4
141191,13,24515,4
141194,13,24515,4
141172,13,24515,4
141192,13,24515,4
141141,13,24515,4
141166,13,24515,4
24936,13,24515,4
24871,14,24515,4
24872,14,24515,4
24873,14,24515,4
24874,14,24515,4
24875,14,24515,4
141198,14,24515,4
24876,14,24515,4
24877,14,24515,4
24878,14,24515,4
141199,14,24515,4
24879,14,24515,4
14700,14,24515,4
14701,14,24515,4
24880,14,24515,4
141200,14,24515,4
24881,14,24515,4
14702,14,24515,4
141201,14,24515,4
14703,14,24515,4
24882,14,24515,4
24883,14,24515,4
14704,14,24515,4
141202,14,24515,4
14705,14,24515,4
24884,14,24515,4
141203,14,24515,4
24885,14,24515,4
141204,14,24515,4
24886,14,24515,4
141205,14,24515,4
24887,14,24515,4
24888,14,24515,4
141206,14,24515,4
141207,14,24515,4
141208,14,24515,4
24890,14,24515,4
141209,14,24515,4
24891,14,24515,4
24892,14,24515,4
14706,14,24515,4
141210,14,24515,4
141211,14,24515,4
24893,14,24515,4
24894,14,24515,4
24895,14,24515,4
14707,14,24515,4
141212,14,24515,4
14708,14,24515,4
24896,14,24515,4
24897,14,24515,4
14709,14,24515,4
14710,14,24515,4
141213,14,24515,4
24898,14,24515,4
141214,14,24515,4
24899,14,24515,4
24900,14,24515,4
24901,14,24515,4
24902,14,24515,4
24903,14,24515,4
141215,14,24515,4
24904,14,24515,4
24905,14,24515,4
14711,14,24515,4
24906,14,24515,4
24907,14,24515,4
141216,14,24515,4
141217,14,24515,4
14712,14,24515,4
141218,14,24515,4
141219,14,24515,4
24908,14,24515,4
141220,14,24515,4
24909,14,24515,4
141221,14,24515,4
141222,14,24515,4
141223,14,24515,4
141224,14,24515,4
141225,14,24515,4
141226,14,24515,4
141227,14,24515,4
141228,14,24515,4
141229,14,24515,4
14713,14,24515,4
141230,14,24515,4
141231,14,24515,4
141232,14,24515,4
141233,14,24515,4
141276,14,24515,4
141253,14,24515,4
14714,14,24515,4
141277,14,24515,4
141234,14,24515,4
141259,14,24515,4
24914,15,24515,4
141280,15,24515,4
24915,15,24515,4
141281,15,24515,4
24916,15,24515,4
24917,15,24515,4
141282,15,24515,4
24918,15,24515,4
14716,15,24515,4
24919,15,24515,4
24920,15,24515,4
24921,15,24515,4
24922,15,24515,4
14717,15,24515,4
24923,15,24515,4
24924,15,24515,4
24925,15,24515,4
24926,15,24515,4
14718,15,24515,4
24927,15,24515,4
141283,15,24515,4
24928,15,24515,4
14719,15,24515,4
141284,15,24515,4
24929,15,24515,4
24930,15,24515,4
24931,15,24515,4
24932,15,24515,4
141285,15,24515,4
24933,15,24515,4
24934,15,24515,4
24935,15,24515,4
141286,15,24515,4
141287,15,24515,4
141288,15,24515,4
141289,15,24515,4
141290,15,24515,4
14720,15,24515,4
14721,15,24515,4
24937,15,24515,4
24938,15,24515,4
24939,15,24515,4
14722,15,24515,4
24940,15,24515,4
141291,15,24515,4
24941,15,24515,4
24942,15,24515,4
24943,15,24515,4
141292,15,24515,4
24944,15,24515,4
141293,15,24515,4
24945,15,24515,4
24946,15,24515,4
141294,15,24515,4
24947,15,24515,4
14723,15,24515,4
14724,15,24515,4
24948,15,24515,4
24949,15,24515,4
24950,15,24515,4
24951,15,24515,4
24952,15,24515,4
14725,15,24515,4
24953,15,24515,4
141295,15,24515,4
141296,15,24515,4
14726,15,24515,4
141297,15,24515,4
24954,15,24515,4
141298,15,24515,4
141299,15,24515,4
141300,15,24515,4
24955,15,24515,4
24956,15,24515,4
24957,15,24515,4
141301,15,24515,4
14727,15,24515,4
141302,15,24515,4
24958,15,24515,4
24959,15,24515,4
141303,15,24515,4
141304,15,24515,4
24960,15,24515,4
141305,15,24515,4
141306,15,24515,4
24961,15,24515,4
24962,15,24515,4
141307,15,24515,4
24963,15,24515,4
24964,15,24515,4
141308,15,24515,4
141309,15,24515,4
141310,15,24515,4
24965,15,24515,4
24966,15,24515,4
141311,15,24515,4
141339,15,24515,4
141355,15,24515,4
141345,15,24515,4
141357,15,24515,4
141358,15,24515,4
141343,15,24515,4
141356,15,24515,4
141342,15,24515,4
141312,15,24515,4
141341,15,24515,4
24968,15,24515,4
14729,16,24515,4
14730,16,24515,4
141361,16,24515,4
141362,16,24515,4
24969,16,24515,4
24970,16,24515,4
24971,16,24515,4
141363,16,24515,4
24972,16,24515,4
14731,16,24515,4
24973,16,24515,4
24974,16,24515,4
14732,16,24515,4
14733,16,24515,4
24975,16,24515,4
24976,16,24515,4
141364,16,24515,4
141365,16,24515,4
24977,16,24515,4
24978,16,24515,4
24979,16,24515,4
24980,16,24515,4
24981,16,24515,4
24982,16,24515,4
24983,16,24515,4
141366,16,24515,4
24984,16,24515,4
24985,16,24515,4
14734,16,24515,4
141367,16,24515,4
24986,16,24515,4
141368,16,24515,4
24987,16,24515,4
24988,16,24515,4
24989,16,24515,4
24990,16,24515,4
24991,16,24515,4
141369,16,24515,4
14735,16,24515,4
24992,16,24515,4
141370,16,24515,4
24993,16,24515,4
141371,16,24515,4
141372,16,24515,4
24994,16,24515,4
24995,16,24515,4
141373,16,24515,4
24996,16,24515,4
24997,16,24515,4
24998,16,24515,4
24999,16,24515,4
14736,16,24515,4
25000,16,24515,4
14737,16,24515,4
25001,16,24515,4
141374,16,24515,4
141375,16,24515,4
141376,16,24515,4
141377,16,24515,4
25002,16,24515,4
25003,16,24515,4
141378,16,24515,4
14738,16,24515,4
14739,16,24515,4
25004,16,24515,4
141379,16,24515,4
25005,16,24515,4
25006,16,24515,4
25007,16,24515,4
141380,16,24515,4
25008,16,24515,4
141381,16,24515,4
25009,16,24515,4
141382,16,24515,4
141383,16,24515,4
14740,16,24515,4
141384,16,24515,4
25010,16,24515,4
141385,16,24515,4
141386,16,24515,4
141387,16,24515,4
25011,16,24515,4
14741,16,24515,4
141388,16,24515,4
141389,16,24515,4
141390,16,24515,4
141391,16,24515,4
141392,16,24515,4
141393,16,24515,4
141394,16,24515,4
141395,16,24515,4
141396,16,24515,4
141397,16,24515,4
141398,16,24515,4
141399,16,24515,4
141400,16,24515,4
141401,16,24515,4
141452,16,24515,4
141433,16,24515,4
141453,16,24515,4
141428,16,24515,4
141429,16,24515,4
141442,16,24515,4
25012,17,24515,4
25013,17,24515,4
25014,17,24515,4
141458,17,24515,4
25015,17,24515,4
141459,17,24515,4
25016,17,24515,4
141460,17,24515,4
141461,17,24515,4
141462,17,24515,4
141463,17,24515,4
25017,17,24515,4
25018,17,24515,4
141464,17,24515,4
25020,17,24515,4
25021,17,24515,4
141465,17,24515,4
14743,17,24515,4
25022,17,24515,4
141466,17,24515,4
141467,17,24515,4
14744,17,24515,4
25023,17,24515,4
25024,17,24515,4
141468,17,24515,4
25025,17,24515,4
25026,17,24515,4
25027,17,24515,4
25028,17,24515,4
141469,17,24515,4
25029,17,24515,4
25030,17,24515,4
25031,17,24515,4
25032,17,24515,4
25033,17,24515,4
141470,17,24515,4
25034,17,24515,4
25035,17,24515,4
25036,17,24515,4
25037,17,24515,4
25038,17,24515,4
25039,17,24515,4
141471,17,24515,4
141472,17,24515,4
141473,17,24515,4
141474,17,24515,4
141475,17,24515,4
141476,17,24515,4
141477,17,24515,4
141478,17,24515,4
141497,17,24515,4
141479,17,24515,4
141514,17,24515,4
141513,17,24515,4
157783,17,24515,4
25019,18,24515,4
141518,18,24515,4
141519,18,24515,4
141520,18,24515,4
25045,18,24515,4
25046,18,24515,4
14746,18,24515,4
141521,18,24515,4
141522,18,24515,4
25047,18,24515,4
25048,18,24515,4
14747,18,24515,4
25049,18,24515,4
14748,18,24515,4
141523,18,24515,4
25050,18,24515,4
141524,18,24515,4
25051,18,24515,4
25052,18,24515,4
141525,18,24515,4
25053,18,24515,4
25054,18,24515,4
25055,18,24515,4
25056,18,24515,4
141526,18,24515,4
25057,18,24515,4
141528,18,24515,4
141529,18,24515,4
25058,18,24515,4
14749,18,24515,4
25059,18,24515,4
141530,18,24515,4
25060,18,24515,4
14750,18,24515,4
25061,18,24515,4
14751,18,24515,4
25062,18,24515,4
141531,18,24515,4
141532,18,24515,4
141533,18,24515,4
141534,18,24515,4
25063,18,24515,4
141535,18,24515,4
141536,18,24515,4
141537,18,24515,4
141555,18,24515,4
141538,18,24515,4
141554,18,24515,4
25065,19,24515,4
25066,19,24515,4
141563,19,24515,4
141564,19,24515,4
141565,19,24515,4
141566,19,24515,4
25067,19,24515,4
141567,19,24515,4
25068,19,24515,4
25069,19,24515,4
141568,19,24515,4
141569,19,24515,4
14753,19,24515,4
25070,19,24515,4
141570,19,24515,4
141571,19,24515,4
141572,19,24515,4
25071,19,24515,4
141573,19,24515,4
141574,19,24515,4
141575,19,24515,4
25072,19,24515,4
25073,19,24515,4
141576,19,24515,4
141577,19,24515,4
25074,19,24515,4
141578,19,24515,4
141579,19,24515,4
14754,19,24515,4
141580,19,24515,4
141581,19,24515,4
141582,19,24515,4
141583,19,24515,4
141584,19,24515,4
141585,19,24515,4
141586,19,24515,4
141593,19,24515,4
141604,19,24515,4
141594,19,24515,4
141587,19,24515,4
141592,19,24515,4
14755,20,24515,4
141606,20,24515,4
141607,20,24515,4
141608,20,24515,4
141609,20,24515,4
14756,20,24515,4
141610,20,24515,4
141611,20,24515,4
141612,20,24515,4
141613,20,24515,4
25077,20,24515,4
14757,20,24515,4
14758,20,24515,4
25078,20,24515,4
25079,20,24515,4
141614,20,24515,4
141615,20,24515,4
141616,20,24515,4
141617,20,24515,4
141618,20,24515,4
25080,20,24515,4
141619,20,24515,4
141620,20,24515,4
141621,20,24515,4
141622,20,24515,4
141623,20,24515,4
141635,20,24515,4
141644,21,24515,4
14760,21,24515,4
25081,21,24515,4
141645,21,24515,4
25082,21,24515,4
14761,21,24515,4
141646,21,24515,4
141647,21,24515,4
25083,21,24515,4
141648,21,24515,4
141649,21,24515,4
141650,21,24515,4
141651,21,24515,4
25084,22,24515,4
141655,22,24515,4
141656,22,24515,4
141657,22,24515,4
141658,22,24515,4
141659,22,24515,4
141660,22,24515,4
141661,22,24515,4
141662,22,24515,4
25085,22,24515,4
25086,22,24515,4
141663,22,24515,4
141664,22,24515,4
25087,22,24515,4
141665,22,24515,4
24889,23,24515,4
14763,23,24515,4
141669,23,24515,4
25088,23,24515,4
25089,23,24515,4
141670,23,24515,4
14764,23,24515,4
25090,23,24515,4
141671,23,24515,4
141672,23,24515,4
141673,23,24515,4
141679,24,24515,4
141680,24,24515,4
25091,24,24515,4
25092,24,24515,4
141681,24,24515,4
141682,24,24515,4
141683,24,24515,4
141691,25,24515,4
141692,25,24515,4
25093,25,24515,4
141693,25,24515,4
141694,25,24515,4
14765,28,24515,4
25095,28,24515,4
141701,28,24515,4
141704,29,24515,4
141705,29,24515,4
141706,31,24515,4
25096,4,25096,4
25097,5,25096,4
25098,5,25096,4
141709,5,25096,4
141708,5,25096,4
25100,6,25096,4
141710,6,25096,4
25101,6,25096,4
141711,6,25096,4
25102,6,25096,4
141713,6,25096,4
141712,6,25096,4
141714,7,25096,4
25104,7,25096,4
25105,7,25096,4
25106,7,25096,4
25107,7,25096,4
141717,7,25096,4
141715,7,25096,4
141720,7,25096,4
141718,7,25096,4
141722,8,25096,4
141723,8,25096,4
14768,8,25096,4
141724,8,25096,4
141725,8,25096,4
25108,8,25096,4
141726,8,25096,4
141727,8,25096,4
25109,8,25096,4
25110,8,25096,4
141728,8,25096,4
141729,8,25096,4
141730,8,25096,4
14769,8,25096,4
25117,8,25096,4
141734,9,25096,4
141735,9,25096,4
141736,9,25096,4
141737,9,25096,4
141738,9,25096,4
141739,9,25096,4
141746,9,25096,4
141740,9,25096,4
141750,9,25096,4
141748,9,25096,4
141745,9,25096,4
141744,9,25096,4
141747,9,25096,4
14772,10,25096,4
14773,10,25096,4
25113,10,25096,4
141751,10,25096,4
141752,10,25096,4
14774,10,25096,4
141753,10,25096,4
141757,10,25096,4
141758,10,25096,4
141756,10,25096,4
141754,10,25096,4
25114,11,25096,4
141759,11,25096,4
14775,11,25096,4
141760,11,25096,4
25115,11,25096,4
25116,11,25096,4
141767,11,25096,4
141765,11,25096,4
141761,11,25096,4
141768,12,25096,4
25118,12,25096,4
25119,12,25096,4
141769,12,25096,4
141770,12,25096,4
141771,12,25096,4
141778,12,25096,4
141772,12,25096,4
141777,12,25096,4
141775,12,25096,4
141780,13,25096,4
25120,13,25096,4
25121,13,25096,4
25122,13,25096,4
14777,13,25096,4
141781,13,25096,4
141782,13,25096,4
141783,13,25096,4
25123,13,25096,4
141784,13,25096,4
141790,13,25096,4
25124,13,25096,4
141792,13,25096,4
141793,13,25096,4
141789,13,25096,4
132022,14,25096,4
25127,14,25096,4
141794,14,25096,4
141795,14,25096,4
14778,14,25096,4
25128,14,25096,4
25129,14,25096,4
141796,14,25096,4
25130,14,25096,4
25131,14,25096,4
141797,14,25096,4
141798,14,25096,4
141799,14,25096,4
141806,14,25096,4
141808,14,25096,4
141809,14,25096,4
141804,14,25096,4
141800,15,25096,4
14779,15,25096,4
141811,15,25096,4
141812,15,25096,4
25133,15,25096,4
14780,15,25096,4
141813,15,25096,4
141814,15,25096,4
25134,15,25096,4
141815,15,25096,4
141816,15,25096,4
141823,15,25096,4
141825,15,25096,4
141826,15,25096,4
141820,15,25096,4
141817,15,25096,4
141821,15,25096,4
25137,15,25096,4
141831,16,25096,4
25136,16,25096,4
141832,16,25096,4
141833,16,25096,4
141834,16,25096,4
